,wikidata,country,bathwateridentifier,status,eionet,euType,euMotive,NotEuMotive,link,WD
770,Q106709023,se,SE0611780000002384,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611780000002384,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611780000002384'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709023'>link WD</a>
772,Q106709017,se,SE0611780000002377,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611780000002377,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611780000002377'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709017'>link WD</a>
774,Q106709026,se,SE0611780000002387,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611780000002387,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611780000002387'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709026'>link WD</a>
776,Q106711413,se,SE0A11382000003773,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11382000003773,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11382000003773'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711413'>link WD</a>
782,Q106711426,se,SE0611780000003824,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611780000003824,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611780000003824'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711426'>link WD</a>
784,Q106711453,se,SE0611766000003826,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611766000003826,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611766000003826'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711453'>link WD</a>
793,Q106711631,se,SE0241814000003852,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241814000003852,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241814000003852'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711631'>link WD</a>
795,Q106711644,se,SE0A21443000003854,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21443000003854,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21443000003854'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711644'>link WD</a>
796,Q106711645,se,SE0A21443000003855,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21443000003855,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21443000003855'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711645'>link WD</a>
801,Q106711654,se,SE0441261000003868,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441261000003868,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441261000003868'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711654'>link WD</a>
804,Q106711676,se,SE0A21407000003873,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21407000003873,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21407000003873'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711676'>link WD</a>
807,Q106711682,se,SE0A21407000003877,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21407000003877,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21407000003877'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711682'>link WD</a>
811,Q106711691,se,SE0A21407000003883,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21407000003883,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21407000003883'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711691'>link WD</a>
812,Q106711693,se,SE0A21407000003884,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21407000003884,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21407000003884'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711693'>link WD</a>
813,Q106711689,se,SE0A21407000003882,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21407000003882,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21407000003882'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711689'>link WD</a>
814,Q106711707,se,SE0A21407000003885,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21407000003885,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21407000003885'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711707'>link WD</a>
815,Q10727537,se,SE0441283000003890,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441283000003890,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441283000003890'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q10727537'>link WD</a>
817,Q106711715,se,SE0441290000003900,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441290000003900,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0441290000003900'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711715'>link WD</a>
827,Q106711753,se,SE0940980000003923,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0940980000003923,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0940980000003923'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711753'>link WD</a>
828,Q106711754,se,SE0622062000003929,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622062000003929,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622062000003929'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711754'>link WD</a>
830,Q106711756,se,SE0A11382000003933,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11382000003933,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11382000003933'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711756'>link WD</a>
835,Q106711784,se,SE0A11380000003940,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11380000003940,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A11380000003940'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711784'>link WD</a>
850,Q106711867,se,SE0910643000003989,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910643000003989,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910643000003989'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711867'>link WD</a>
872,Q106711892,se,SE0611780000004053,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611780000004053,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611780000004053'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106711892'>link WD</a>
894,Q106708440,se,SE0930884000001430,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930884000001430,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930884000001430'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708440'>link WD</a>
908,Q106708443,se,SE0930884000001433,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930884000001433,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930884000001433'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708443'>link WD</a>
915,Q106708460,se,SE0110191000001489,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110191000001489,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110191000001489'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708460'>link WD</a>
916,Q106708452,se,SE0110123000001468,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110123000001468,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110123000001468'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708452'>link WD</a>
919,Q106708461,se,SE0110191000001490,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110191000001490,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110191000001490'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708461'>link WD</a>
920,Q106708465,se,SE0910683000001500,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910683000001500,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910683000001500'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708465'>link WD</a>
921,Q106708466,se,SE0910683000001501,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910683000001501,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910683000001501'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708466'>link WD</a>
924,Q106708470,se,SE0910683000001508,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910683000001508,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910683000001508'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708470'>link WD</a>
925,Q106708462,se,SE0A21427000001495,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21427000001495,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0A21427000001495'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708462'>link WD</a>
936,Q106708478,se,SE0910683000001516,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910683000001516,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910683000001516'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708478'>link WD</a>
937,Q106708483,se,SE0910683000001517,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910683000001517,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0910683000001517'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708483'>link WD</a>
976,Q106709030,se,SE0611780000002390,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611780000002390,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611780000002390'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709030'>link WD</a>
977,Q106709029,se,SE0611780000002389,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611780000002389,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611780000002389'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709029'>link WD</a>
978,Q106709031,se,SE0611780000002391,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611780000002391,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611780000002391'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709031'>link WD</a>
979,Q106709032,se,SE0611780000002392,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611780000002392,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0611780000002392'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709032'>link WD</a>
998,Q106709061,se,SE0622082000002417,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622082000002417,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622082000002417'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709061'>link WD</a>
1002,Q106709065,se,SE0622082000002421,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622082000002421,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622082000002421'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709065'>link WD</a>
1018,Q106709085,se,SE0622085000002446,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622085000002446,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622085000002446'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709085'>link WD</a>
1024,Q106709082,se,SE0622085000002443,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622085000002443,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622085000002443'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709082'>link WD</a>
1077,Q106709137,se,SE0241882000002514,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241882000002514,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241882000002514'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709137'>link WD</a>
1083,Q106709151,se,SE0241861000002532,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241861000002532,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241861000002532'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709151'>link WD</a>
1101,Q106709180,se,SE0241883000002568,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241883000002568,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241883000002568'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709180'>link WD</a>
1105,Q106709181,se,SE0241883000002569,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241883000002569,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241883000002569'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709181'>link WD</a>
1106,Q106709182,se,SE0241883000002570,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241883000002570,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241883000002570'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709182'>link WD</a>
1107,Q106709183,se,SE0241883000002571,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241883000002571,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241883000002571'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709183'>link WD</a>
1147,Q106709254,se,SE0241880000002637,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241880000002637,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241880000002637'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709254'>link WD</a>
1152,Q106709255,se,SE0241880000002638,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241880000002638,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241880000002638'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709255'>link WD</a>
1154,Q106709262,se,SE0241880000002650,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241880000002650,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0241880000002650'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709262'>link WD</a>
1172,Q106709283,se,SE0622034000002692,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622034000002692,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0622034000002692'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106709283'>link WD</a>
1180,Q106708534,se,SE0920780000001573,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920780000001573,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0920780000001573'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708534'>link WD</a>
1195,Q106708558,se,SE0110114000001601,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110114000001601,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0110114000001601'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708558'>link WD</a>
1213,Q106708579,se,SE0930883000001618,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930883000001618,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.SE0930883000001618'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q106708579'>link WD</a>
